scenario,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,attempts,corrected_attempts,duration_seconds,runtime_ms,avg_cpu_percent,max_cpu_percent,avg_rss_mb,max_rss_mb,avg_heap_used_mb,max_heap_used_mb,avg_gpu_util_percent,max_gpu_util_percent,avg_vram_used_mb,max_vram_used_mb,sample_count
lever,baseline_raw,lever-2026-04-01T21-49-46-177Z,lever_baseline_raw_100,runs/lever/raw/lever-2026-04-01T21-49-46-177Z,100,76-100,true,false,1,2,10.446,10443,0.977,5.759,202.818,247.703,67.6,73.658,76.182,94,5654.364,5720,11
lever,baseline_raw,lever-2026-04-01T21-50-15-992Z,lever_baseline_raw_101,runs/lever/raw/lever-2026-04-01T21-50-15-992Z,101,101-125,true,false,3,4,23.096,23053,0.799,2.726,214.358,244.676,70.987,78.48,57.65,95,5606.9,5739,21
lever,baseline_raw,lever-2026-04-01T21-51-01-327Z,lever_baseline_raw_102,runs/lever/raw/lever-2026-04-01T21-51-01-327Z,102,101-125,true,false,4,5,22.63,22628,1.426,6.291,213.918,247.125,69.647,77.729,74.5,99,5606.136,5692,22
lever,baseline_raw,lever-2026-04-01T21-52-41-853Z,lever_baseline_raw_103,runs/lever/raw/lever-2026-04-01T21-52-41-853Z,103,101-125,true,true,0,1,9.069,9067,1.194,3.483,208.992,258.527,68.909,74.699,51.75,90,5592,5592,8
lever,baseline_raw,lever-2026-04-01T21-53-03-871Z,lever_baseline_raw_104,runs/lever/raw/lever-2026-04-01T21-53-03-871Z,104,101-125,true,false,2,3,18.384,18263,1.152,3.833,222.399,265.609,70.416,76.895,79.375,92,5642,5642,16
lever,baseline_raw,lever-2026-04-01T21-53-33-369Z,lever_baseline_raw_105,runs/lever/raw/lever-2026-04-01T21-53-33-369Z,105,101-125,true,true,0,1,5.19,5183,1.252,2.817,209.654,258.434,72.519,76.484,51.333,93,5612.333,5675,6
lever,baseline_raw,lever-2026-04-01T21-53-52-303Z,lever_baseline_raw_106,runs/lever/raw/lever-2026-04-01T21-53-52-303Z,106,101-125,true,false,1,2,13.622,13616,1.248,4.808,215.817,255.184,69.67,75.075,50.9,84,5621.8,5638,12
lever,baseline_raw,lever-2026-04-01T21-54-14-191Z,lever_baseline_raw_107,runs/lever/raw/lever-2026-04-01T21-54-14-191Z,107,101-125,true,false,5,6,30.965,30963,1.135,4.2,218.981,252.184,73.575,82.115,65.231,94,5571.538,5626,29
lever,baseline_raw,lever-2026-04-01T21-55-00-359Z,lever_baseline_raw_108,runs/lever/raw/lever-2026-04-01T21-55-00-359Z,108,101-125,false,false,6,6,31.844,31843,1.009,4.691,221.355,260.578,71.458,78.752,65.071,93,5579.5,5699,30
lever,baseline_raw,lever-2026-04-01T21-56-48-798Z,lever_baseline_raw_109,runs/lever/raw/lever-2026-04-01T21-56-48-798Z,109,101-125,true,false,5,6,31.647,31643,0.965,4.197,218.305,256.156,68.864,75.406,73.75,93,5599.321,5715,29
lever,baseline_raw,lever-2026-04-01T21-58-37-809Z,lever_baseline_raw_110,runs/lever/raw/lever-2026-04-01T21-58-37-809Z,110,101-125,true,false,1,2,12.977,12965,1.313,6,209.218,254.781,69.218,77.242,52.364,93,5501.273,5665,12
lever,baseline_raw,lever-2026-04-01T22-00-03-706Z,lever_baseline_raw_111,runs/lever/raw/lever-2026-04-01T22-00-03-706Z,111,101-125,true,false,4,5,24.437,24435,0.893,4.811,218.599,260.168,69.454,78.926,62.227,91,5535.773,5700,24
lever,baseline_raw,lever-2026-04-01T22-01-38-795Z,lever_baseline_raw_112,runs/lever/raw/lever-2026-04-01T22-01-38-795Z,112,101-125,true,true,0,1,7.532,7529,1.12,4.408,192.195,248.797,66.197,72.902,87.429,94,5632,5632,7
lever,baseline_raw,lever-2026-04-01T22-02-00-895Z,lever_baseline_raw_113,runs/lever/raw/lever-2026-04-01T22-02-00-895Z,113,101-125,true,false,1,2,10.562,10560,1.427,5.222,212.236,253.246,71.624,77.269,62.091,96,5505.727,5700,11
lever,baseline_raw,lever-2026-04-01T22-02-26-631Z,lever_baseline_raw_114,runs/lever/raw/lever-2026-04-01T22-02-26-631Z,114,101-125,true,false,1,2,11.53,11527,0.986,3.32,205.032,250.508,68.654,77.985,48,88,5480.182,5666,11
lever,baseline_raw,lever-2026-04-01T22-02-46-299Z,lever_baseline_raw_115,runs/lever/raw/lever-2026-04-01T22-02-46-299Z,115,101-125,true,false,4,5,26.015,26007,1.095,4.176,216.109,255.598,68.84,76.886,65,91,5545.522,5691,24
lever,baseline_raw,lever-2026-04-01T22-03-28-007Z,lever_baseline_raw_116,runs/lever/raw/lever-2026-04-01T22-03-28-007Z,116,101-125,true,false,4,5,26.219,26217,0.929,4.034,209.089,243.422,71.571,80.145,71.87,93,5570.348,5678,23
lever,baseline_raw,lever-2026-04-01T22-04-11-634Z,lever_baseline_raw_117,runs/lever/raw/lever-2026-04-01T22-04-11-634Z,117,101-125,true,false,2,3,13.361,13360,1.405,6.79,214.086,255.395,68.985,75.134,69,99,5518.5,5662,14
lever,baseline_raw,lever-2026-04-01T22-04-38-926Z,lever_baseline_raw_118,runs/lever/raw/lever-2026-04-01T22-04-38-926Z,118,101-125,true,false,1,2,10.903,10901,1.054,5.124,209.762,256.137,71.375,80.963,39.333,94,5491.667,5657,10
lever,baseline_raw,lever-2026-04-01T22-05-57-299Z,lever_baseline_raw_119,runs/lever/raw/lever-2026-04-01T22-05-57-299Z,119,101-125,true,false,2,3,16.25,16248,0.894,3.027,216.214,257.113,70.676,77.154,82.6,93,5550.333,5665,16
lever,baseline_raw,lever-2026-04-01T22-06-24-416Z,lever_baseline_raw_120,runs/lever/raw/lever-2026-04-01T22-06-24-416Z,120,101-125,true,false,1,2,9.971,9967,1.938,9.67,207.829,255.637,67.963,74.803,70.1,93,5633.4,5687,10
lever,baseline_raw,lever-2026-04-01T22-06-53-252Z,lever_baseline_raw_121,runs/lever/raw/lever-2026-04-01T22-06-53-252Z,121,101-125,true,true,0,1,4.809,4807,1.69,7.832,192.797,244.754,64.529,73.472,65.167,99,5651.667,5680,6
lever,baseline_raw,lever-2026-04-01T22-08-14-488Z,lever_baseline_raw_122,runs/lever/raw/lever-2026-04-01T22-08-14-488Z,122,101-125,true,false,2,3,15.821,15820,1.122,5.861,209.791,257.199,68.862,76.048,53.4,89,5525.333,5677,16
lever,baseline_raw,lever-2026-04-01T22-08-40-914Z,lever_baseline_raw_123,runs/lever/raw/lever-2026-04-01T22-08-40-914Z,123,101-125,true,false,3,4,21.207,21203,1.178,5.445,211.887,254.477,68.97,75.809,61.105,92,5543.789,5661,19
lever,baseline_raw,lever-2026-04-01T22-09-09-844Z,lever_baseline_raw_124,runs/lever/raw/lever-2026-04-01T22-09-09-844Z,124,101-125,true,false,4,5,20.372,20364,1.238,4.615,216.948,256.242,69.684,78.096,64.143,93,5522.667,5560,21
lever,baseline_raw,lever-2026-04-01T22-09-40-644Z,lever_baseline_raw_125,runs/lever/raw/lever-2026-04-01T22-09-40-644Z,125,101-125,true,true,0,1,5.379,5377,1.57,4.731,201.716,252.012,68.179,73.678,44.167,81,5568,5618,6
lever,baseline_raw,lever-2026-04-01T22-09-54-370Z,lever_baseline_raw_126,runs/lever/raw/lever-2026-04-01T22-09-54-370Z,126,126-150,true,false,4,5,22.912,22908,1.308,6.727,216.71,255.316,69.369,77.069,58.545,93,5562.364,5661,23
lever,baseline_raw,lever-2026-04-01T22-10-28-161Z,lever_baseline_raw_127,runs/lever/raw/lever-2026-04-01T22-10-28-161Z,127,126-150,true,false,1,2,12.55,12549,1.049,3.327,212.421,257.266,68.927,75.354,52.5,92,5553.6,5608,13
lever,baseline_raw,lever-2026-04-01T22-10-46-865Z,lever_baseline_raw_128,runs/lever/raw/lever-2026-04-01T22-10-46-865Z,128,126-150,true,false,4,5,20.605,20603,1.082,6.599,216.822,256.41,69.295,76.714,67.714,93,5593.571,5622,21
lever,baseline_raw,lever-2026-04-01T22-11-19-215Z,lever_baseline_raw_129,runs/lever/raw/lever-2026-04-01T22-11-19-215Z,129,126-150,true,false,3,4,18.031,18025,1.145,4.481,221.665,260.566,69.534,77.039,83.556,94,5602.944,5659,18
lever,baseline_raw,lever-2026-04-01T22-11-48-644Z,lever_baseline_raw_130,runs/lever/raw/lever-2026-04-01T22-11-48-644Z,130,126-150,true,false,2,3,13.179,13176,1.216,6.496,213.181,254.289,69.08,76.423,53.357,94,5543.929,5647,14
lever,baseline_raw,lever-2026-04-01T22-12-11-535Z,lever_baseline_raw_131,runs/lever/raw/lever-2026-04-01T22-12-11-535Z,131,126-150,true,false,3,4,20.246,20245,1.258,6.522,215.815,260.883,71.327,78.198,50.263,99,5504.053,5661,20
lever,baseline_raw,lever-2026-04-01T22-12-49-568Z,lever_baseline_raw_132,runs/lever/raw/lever-2026-04-01T22-12-49-568Z,132,126-150,true,false,4,5,22.759,22636,1.243,6.331,214.682,252.836,70.693,76.46,60.227,94,5546.091,5682,22
lever,baseline_raw,lever-2026-04-01T22-13-25-998Z,lever_baseline_raw_133,runs/lever/raw/lever-2026-04-01T22-13-25-998Z,133,126-150,true,false,5,6,27.236,27222,1.192,5.545,217.306,253.41,68.645,76.419,77.48,93,5501.4,5649,26
lever,baseline_raw,lever-2026-04-01T22-14-01-708Z,lever_baseline_raw_134,runs/lever/raw/lever-2026-04-01T22-14-01-708Z,134,126-150,true,false,4,5,23.95,23949,1.155,4.978,214.43,255.703,70.068,78.632,64.864,92,5549.682,5679,23
lever,baseline_raw,lever-2026-04-01T22-14-37-160Z,lever_baseline_raw_135,runs/lever/raw/lever-2026-04-01T22-14-37-160Z,135,126-150,true,false,3,4,19.175,19174,1.126,4.988,216.831,250.785,68.504,78.016,62.667,90,5528.833,5673,19
lever,baseline_raw,lever-2026-04-01T22-15-03-256Z,lever_baseline_raw_136,runs/lever/raw/lever-2026-04-01T22-15-03-256Z,136,126-150,true,false,2,3,13.842,13840,1.05,6.206,210.718,251.879,68.908,77.775,65.857,93,5512.714,5550,14
lever,baseline_raw,lever-2026-04-01T22-15-29-589Z,lever_baseline_raw_137,runs/lever/raw/lever-2026-04-01T22-15-29-589Z,137,126-150,true,true,0,1,4.999,4998,2.695,5.943,204.475,255.637,66.969,75.695,42,89,5494.5,5639,6
lever,baseline_raw,lever-2026-04-01T22-16-42-329Z,lever_baseline_raw_138,runs/lever/raw/lever-2026-04-01T22-16-42-329Z,138,126-150,true,false,3,4,17.668,17666,1.398,7.658,218.281,259.809,68.295,73.301,78,93,5604.5,5647,18
lever,baseline_raw,lever-2026-04-01T22-17-11-385Z,lever_baseline_raw_139,runs/lever/raw/lever-2026-04-01T22-17-11-385Z,139,126-150,true,false,1,2,8.526,8523,1.597,5.894,212.758,256.973,69.825,75.38,47.6,92,5557.7,5639,10
lever,baseline_raw,lever-2026-04-01T22-17-31-714Z,lever_baseline_raw_140,runs/lever/raw/lever-2026-04-01T22-17-31-714Z,140,126-150,true,true,0,1,6.747,6740,1.607,6.948,195.026,246.191,65.579,72.235,52.167,89,5598,5598,7
lever,baseline_raw,lever-2026-04-01T22-17-46-264Z,lever_baseline_raw_141,runs/lever/raw/lever-2026-04-01T22-17-46-264Z,141,126-150,true,false,3,4,16.829,16821,1.394,6.33,212.744,252.148,69.263,77.9,66.118,92,5561.765,5607,17
lever,baseline_raw,lever-2026-04-01T22-19-18-279Z,lever_baseline_raw_142,runs/lever/raw/lever-2026-04-01T22-19-18-279Z,142,126-150,true,false,2,3,13.588,13569,1.803,10.249,214.707,254.977,70.229,77.51,46.214,98,5503.357,5638,14
lever,baseline_raw,lever-2026-04-01T22-19-42-605Z,lever_baseline_raw_143,runs/lever/raw/lever-2026-04-01T22-19-42-605Z,143,126-150,true,false,4,5,24.185,24183,1.1,5.504,215.182,258.16,71.112,79.894,51.913,94,5520,5633,24
lever,baseline_raw,lever-2026-04-01T22-20-19-866Z,lever_baseline_raw_144,runs/lever/raw/lever-2026-04-01T22-20-19-866Z,144,126-150,true,false,1,2,12.571,12569,1.214,3.557,212.534,250.73,70.045,78.311,48.818,94,5479.364,5639,12
lever,baseline_raw,lever-2026-04-01T22-20-39-563Z,lever_baseline_raw_145,runs/lever/raw/lever-2026-04-01T22-20-39-563Z,145,126-150,true,false,3,4,21.255,21232,1.058,7.808,211.963,255.402,72.613,80.018,68.2,92,5515.8,5604,21
lever,baseline_raw,lever-2026-04-01T22-21-08-879Z,lever_baseline_raw_146,runs/lever/raw/lever-2026-04-01T22-21-08-879Z,146,126-150,true,false,4,5,25.179,25177,0.962,4.787,217.496,258.23,70.025,79.721,69.375,93,5489.25,5679,25
lever,baseline_raw,lever-2026-04-01T22-21-41-591Z,lever_baseline_raw_147,runs/lever/raw/lever-2026-04-01T22-21-41-591Z,147,126-150,true,false,5,6,25.022,25021,1.291,4.472,216.566,255.301,71.076,78.285,59.76,94,5519.48,5661,25
lever,baseline_raw,lever-2026-04-01T22-22-13-875Z,lever_baseline_raw_148,runs/lever/raw/lever-2026-04-01T22-22-13-875Z,148,126-150,true,false,5,6,25.462,25456,1.114,6.866,220.154,260.633,71.527,78.131,57.72,93,5514.08,5612,25
lever,baseline_raw,lever-2026-04-01T22-22-53-988Z,lever_baseline_raw_149,runs/lever/raw/lever-2026-04-01T22-22-53-988Z,149,126-150,true,false,3,4,20.403,20401,0.976,4.253,214.696,251.523,71.4,76.902,59.053,94,5543.316,5672,19
lever,baseline_raw,lever-2026-04-01T22-23-29-713Z,lever_baseline_raw_150,runs/lever/raw/lever-2026-04-01T22-23-29-713Z,150,126-150,true,false,4,5,23.438,23435,1.04,3.842,213.587,251.734,72.909,81.025,49.318,93,5526.409,5646,23
lever,baseline_raw,lever-2026-04-01T22-24-01-106Z,lever_baseline_raw_151,runs/lever/raw/lever-2026-04-01T22-24-01-106Z,151,151-175,true,false,3,4,17.539,17537,1.192,5.954,214.797,251.559,68.897,76.348,60.765,88,5468.529,5688,18
lever,baseline_raw,lever-2026-04-01T22-24-35-686Z,lever_baseline_raw_152,runs/lever/raw/lever-2026-04-01T22-24-35-686Z,152,151-175,true,false,3,4,21.686,21684,1.007,5.601,209.896,248.313,72.86,79.737,62.35,92,5543.05,5658,21
lever,baseline_raw,lever-2026-04-01T22-25-11-615Z,lever_baseline_raw_153,runs/lever/raw/lever-2026-04-01T22-25-11-615Z,153,151-175,true,true,0,1,5.006,5000,1.481,5.125,206.76,257.109,66.189,73.062,71.5,92,5502.167,5633,6
lever,baseline_raw,lever-2026-04-01T22-26-23-193Z,lever_baseline_raw_154,runs/lever/raw/lever-2026-04-01T22-26-23-193Z,154,151-175,true,false,1,2,9.714,9599,1.475,6.337,211.318,256.195,68.387,75.556,79.9,93,5554.6,5584,10
lever,baseline_raw,lever-2026-04-01T22-26-44-237Z,lever_baseline_raw_155,runs/lever/raw/lever-2026-04-01T22-26-44-237Z,155,151-175,true,false,1,2,8.315,8302,1.304,8.111,209.55,254.688,67.67,72.897,60.889,94,5443.111,5631,9
lever,baseline_raw,lever-2026-04-01T22-28-00-577Z,lever_baseline_raw_156,runs/lever/raw/lever-2026-04-01T22-28-00-577Z,156,151-175,true,false,3,4,19.753,19752,1.314,4.131,213.041,256.238,69.063,76.369,56.235,91,5444.235,5582,19
lever,baseline_raw,lever-2026-04-01T22-28-27-131Z,lever_baseline_raw_157,runs/lever/raw/lever-2026-04-01T22-28-27-131Z,157,151-175,true,true,0,1,4.691,4678,2.047,4.987,206.581,255.727,69.45,76.477,51.667,94,5486,5581,6
lever,baseline_raw,lever-2026-04-01T22-28-43-879Z,lever_baseline_raw_158,runs/lever/raw/lever-2026-04-01T22-28-43-879Z,158,151-175,true,false,2,3,15.397,15369,1.27,6.28,213.874,257.707,70.678,77.47,45.8,93,5475.6,5654,16
lever,baseline_raw,lever-2026-04-01T22-29-14-195Z,lever_baseline_raw_159,runs/lever/raw/lever-2026-04-01T22-29-14-195Z,159,151-175,true,false,2,3,16.164,16151,1.281,4.303,209.074,246.566,69.577,76.615,58.4,94,5504.267,5611,16
lever,baseline_raw,lever-2026-04-01T22-29-40-012Z,lever_baseline_raw_160,runs/lever/raw/lever-2026-04-01T22-29-40-012Z,160,151-175,true,false,5,6,29.117,29104,0.978,6.292,215.03,253.387,69.928,78.061,71.222,93,5520.222,5631,28
lever,baseline_raw,lever-2026-04-01T22-30-23-085Z,lever_baseline_raw_161,runs/lever/raw/lever-2026-04-01T22-30-23-085Z,161,151-175,true,false,5,6,25.198,25089,1.077,4.686,213.895,254.289,68.683,77.115,61.52,93,5523.76,5629,25
lever,baseline_raw,lever-2026-04-01T22-30-58-946Z,lever_baseline_raw_162,runs/lever/raw/lever-2026-04-01T22-30-58-946Z,162,151-175,true,false,1,2,7.754,7753,1.848,9.273,214.057,258.898,65.993,72.547,16.889,84,4325,4325,9
lever,baseline_raw,lever-2026-04-01T22-31-11-594Z,lever_baseline_raw_163,runs/lever/raw/lever-2026-04-01T22-31-11-594Z,163,151-175,true,false,1,2,7.697,7693,1.543,6.642,211.759,255.832,67.549,75.94,26.333,37,4325,4325,9
lever,baseline_raw,lever-2026-04-01T22-31-24-089Z,lever_baseline_raw_164,runs/lever/raw/lever-2026-04-01T22-31-24-089Z,164,151-175,true,false,4,5,18.354,18352,1.423,6.206,211.238,257.383,67.798,75.057,25.5,28,4292.6,4325,20
lever,baseline_raw,lever-2026-04-01T22-31-47-298Z,lever_baseline_raw_165,runs/lever/raw/lever-2026-04-01T22-31-47-298Z,165,151-175,true,false,1,2,7.77,7769,1.867,9.378,213.373,258.848,67.072,74.34,7.778,37,4272.778,4280,9
lever,baseline_raw,lever-2026-04-01T22-32-00-003Z,lever_baseline_raw_166,runs/lever/raw/lever-2026-04-01T22-32-00-003Z,166,151-175,true,false,2,3,11.228,11226,1.429,7.574,217.266,260.656,69.77,75.913,26,30,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-32-15-890Z,lever_baseline_raw_167,runs/lever/raw/lever-2026-04-01T22-32-15-890Z,167,151-175,true,false,4,5,18.427,18426,1.606,8.242,208.564,251.352,67.558,74.697,26.1,28,4271,4271,20
lever,baseline_raw,lever-2026-04-01T22-32-39-197Z,lever_baseline_raw_168,runs/lever/raw/lever-2026-04-01T22-32-39-197Z,168,151-175,true,false,2,3,11.235,11234,1.485,7.366,213.454,254.586,69.999,76.137,25.385,27,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-32-55-214Z,lever_baseline_raw_169,runs/lever/raw/lever-2026-04-01T22-32-55-214Z,169,151-175,true,false,3,4,14.806,14804,1.582,7.176,214.691,253.004,67.344,76.094,24.688,35,4271,4271,16
lever,baseline_raw,lever-2026-04-01T22-33-14-895Z,lever_baseline_raw_170,runs/lever/raw/lever-2026-04-01T22-33-14-895Z,170,151-175,true,false,1,2,7.735,7734,1.564,6.142,212.648,256.457,66.37,70.699,25.333,31,4271,4271,9
lever,baseline_raw,lever-2026-04-01T22-33-27-295Z,lever_baseline_raw_171,runs/lever/raw/lever-2026-04-01T22-33-27-295Z,171,151-175,true,false,5,6,21.899,21898,1.47,9.279,207.738,254.949,67.19,75.299,26.652,34,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-33-54-097Z,lever_baseline_raw_172,runs/lever/raw/lever-2026-04-01T22-33-54-097Z,172,151-175,true,false,1,2,7.73,7728,1.45,6.292,209.086,252.777,69.9,75.196,25.778,28,4271,4271,9
lever,baseline_raw,lever-2026-04-01T22-34-06-607Z,lever_baseline_raw_173,runs/lever/raw/lever-2026-04-01T22-34-06-607Z,173,151-175,true,false,3,4,14.792,14791,1.54,6.244,216.715,257.813,68.231,74.807,26.438,28,4271,4271,16
lever,baseline_raw,lever-2026-04-01T22-34-26-068Z,lever_baseline_raw_174,runs/lever/raw/lever-2026-04-01T22-34-26-068Z,174,151-175,true,false,2,3,11.353,11352,1.527,7.555,214.824,256.523,68.364,74.391,24.538,26,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-34-42-291Z,lever_baseline_raw_175,runs/lever/raw/lever-2026-04-01T22-34-42-291Z,175,151-175,true,false,5,6,21.963,21960,1.496,8.734,207.74,256.586,66.274,75.245,25.826,36,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-35-08-895Z,lever_baseline_raw_176,runs/lever/raw/lever-2026-04-01T22-35-08-895Z,176,176-200,true,false,2,3,11.237,11236,1.572,8.28,209.448,249.301,66.619,72.73,24.308,28,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-35-24-898Z,lever_baseline_raw_177,runs/lever/raw/lever-2026-04-01T22-35-24-898Z,177,176-200,true,false,2,3,11.384,11383,1.195,5.422,214.896,254.848,69.907,76.07,25.154,28,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-35-41-197Z,lever_baseline_raw_178,runs/lever/raw/lever-2026-04-01T22-35-41-197Z,178,176-200,true,false,5,6,21.917,21916,1.469,7.08,208.567,258.129,67.492,76.977,28.217,36,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-36-07-798Z,lever_baseline_raw_179,runs/lever/raw/lever-2026-04-01T22-36-07-798Z,179,176-200,true,false,2,3,11.281,11280,1.616,8.344,214.236,256.148,69.368,75.509,24.538,26,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-36-23-946Z,lever_baseline_raw_180,runs/lever/raw/lever-2026-04-01T22-36-23-946Z,180,176-200,true,false,1,2,7.701,7700,1.135,4.688,212.56,256.484,65.866,72.136,26.889,35,4271,4271,9
lever,baseline_raw,lever-2026-04-01T22-36-36-336Z,lever_baseline_raw_181,runs/lever/raw/lever-2026-04-01T22-36-36-336Z,181,176-200,true,false,5,6,21.912,21910,1.564,7.622,210.49,259.359,67.324,75.164,25.565,29,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-37-03-046Z,lever_baseline_raw_182,runs/lever/raw/lever-2026-04-01T22-37-03-046Z,182,176-200,true,false,4,5,18.276,18275,1.464,6.634,211.43,258.969,69.496,77.202,28.85,37,4271,4271,20
lever,baseline_raw,lever-2026-04-01T22-37-26-244Z,lever_baseline_raw_183,runs/lever/raw/lever-2026-04-01T22-37-26-244Z,183,176-200,true,true,0,1,4.173,4172,1.401,6.348,216.024,258.773,67.078,72.959,22.667,25,4271,4271,6
lever,baseline_raw,lever-2026-04-01T22-37-35-292Z,lever_baseline_raw_184,runs/lever/raw/lever-2026-04-01T22-37-35-292Z,184,176-200,true,false,5,6,21.811,21810,1.569,7.225,205.307,253.484,67.045,75.888,25.913,40,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-38-01-859Z,lever_baseline_raw_185,runs/lever/raw/lever-2026-04-01T22-38-01-859Z,185,176-200,true,false,3,4,14.805,14804,1.327,5.322,213.093,250.73,67.977,76.64,29.188,35,4271,4271,16
lever,baseline_raw,lever-2026-04-01T22-38-21-484Z,lever_baseline_raw_186,runs/lever/raw/lever-2026-04-01T22-38-21-484Z,186,176-200,true,false,5,6,21.977,21974,1.662,7.468,207.389,254.531,67.143,75.991,27.217,35,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-38-48-143Z,lever_baseline_raw_187,runs/lever/raw/lever-2026-04-01T22-38-48-143Z,187,176-200,true,false,3,4,14.794,14790,1.516,8.741,214.106,255.184,69.147,75.973,26.125,29,4271,4271,16
lever,baseline_raw,lever-2026-04-01T22-39-07-638Z,lever_baseline_raw_188,runs/lever/raw/lever-2026-04-01T22-39-07-638Z,188,176-200,true,false,2,3,11.233,11232,1.272,5.706,213.158,254.363,68.015,74.49,27.308,30,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-39-23-555Z,lever_baseline_raw_189,runs/lever/raw/lever-2026-04-01T22-39-23-555Z,189,176-200,true,false,2,3,11.324,11323,1.54,7.865,215.571,259.059,69.911,76.622,27.615,29,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-39-39-746Z,lever_baseline_raw_190,runs/lever/raw/lever-2026-04-01T22-39-39-746Z,190,176-200,true,false,1,2,7.721,7720,1.604,6.052,210.66,253.852,67.659,76.993,27.778,31,4271,4271,9
lever,baseline_raw,lever-2026-04-01T22-39-52-093Z,lever_baseline_raw_191,runs/lever/raw/lever-2026-04-01T22-39-52-093Z,191,176-200,true,true,0,1,4.303,4302,1.644,8.041,215.842,258.453,67.466,77.519,25.333,27,4271,4271,6
lever,baseline_raw,lever-2026-04-01T22-40-01-043Z,lever_baseline_raw_192,runs/lever/raw/lever-2026-04-01T22-40-01-043Z,192,176-200,true,false,4,5,18.317,18316,1.435,6.007,215.059,253.793,70.196,77.007,26.55,29,4271,4271,20
lever,baseline_raw,lever-2026-04-01T22-40-24-245Z,lever_baseline_raw_193,runs/lever/raw/lever-2026-04-01T22-40-24-245Z,193,176-200,true,false,2,3,11.242,11240,1.406,6.838,213.79,255.25,68.833,76.787,27.615,31,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-40-40-143Z,lever_baseline_raw_194,runs/lever/raw/lever-2026-04-01T22-40-40-143Z,194,176-200,true,true,0,1,4.2,4200,1.831,7.182,213.525,256.434,65.788,75.857,29,38,4271,4271,6
lever,baseline_raw,lever-2026-04-01T22-40-49-144Z,lever_baseline_raw_195,runs/lever/raw/lever-2026-04-01T22-40-49-144Z,195,176-200,true,false,4,5,18.288,18287,1.551,8.392,209.988,255.297,67.345,74.287,26.1,33,4271,4271,20
lever,baseline_raw,lever-2026-04-01T22-41-12-294Z,lever_baseline_raw_196,runs/lever/raw/lever-2026-04-01T22-41-12-294Z,196,176-200,true,false,2,3,11.246,11245,1.73,7.453,216.374,259.848,68.895,74.653,27.308,29,4271,4271,13
lever,baseline_raw,lever-2026-04-01T22-41-28-190Z,lever_baseline_raw_197,runs/lever/raw/lever-2026-04-01T22-41-28-190Z,197,176-200,true,false,5,6,21.907,21906,1.674,9.477,217.459,256.789,69.53,76.519,26.391,31,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-41-54-831Z,lever_baseline_raw_198,runs/lever/raw/lever-2026-04-01T22-41-54-831Z,198,176-200,true,false,5,6,21.926,21914,1.544,7.509,206.362,255.066,67.464,75.539,25.87,42,4271,4271,23
lever,baseline_raw,lever-2026-04-01T22-42-21-538Z,lever_baseline_raw_199,runs/lever/raw/lever-2026-04-01T22-42-21-538Z,199,176-200,true,false,3,4,14.83,14827,1.667,6.438,213.639,254.191,68.809,75.156,25.938,32,4271,4271,16
lever,baseline_raw,lever-2026-04-01T22-42-41-242Z,lever_baseline_raw_200,runs/lever/raw/lever-2026-04-01T22-42-41-242Z,200,176-200,true,false,3,4,14.799,14798,1.619,6.253,216.436,256.766,68.435,76.194,24.25,26,4271,4271,16
lever,distilled_memory,lever-2026-04-01T23-14-59-643Z,lever_distilled_memory_001,runs/lever/distilled/lever-2026-04-01T23-14-59-643Z,1,1-25,true,false,1,2,7.766,7754,1.822,6.441,191.404,232.555,55.938,63.871,23.444,26,4271,4271,9
lever,distilled_memory,lever-2026-04-01T23-15-11-943Z,lever_distilled_memory_002,runs/lever/distilled/lever-2026-04-01T23-15-11-943Z,2,1-25,true,true,0,1,4.196,4194,4.899,19.945,185.606,235,54.7,59.896,21.333,24,4271,4271,6
lever,distilled_memory,lever-2026-04-01T23-15-20-942Z,lever_distilled_memory_003,runs/lever/distilled/lever-2026-04-01T23-15-20-942Z,3,1-25,true,true,0,1,4.191,4190,4.843,22.396,199.587,239.965,54.099,60.962,23.667,24,4271,4271,6
lever,distilled_memory,lever-2026-04-01T23-15-29-993Z,lever_distilled_memory_004,runs/lever/distilled/lever-2026-04-01T23-15-29-993Z,4,1-25,true,true,0,1,4.202,4201,4.428,18.757,199.294,240.434,50.869,56.832,28.5,32,4271,4271,6
