scenario,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,attempts,corrected_attempts,duration_seconds,runtime_ms,avg_cpu_percent,max_cpu_percent,avg_rss_mb,max_rss_mb,avg_heap_used_mb,max_heap_used_mb,avg_gpu_util_percent,max_gpu_util_percent,avg_vram_used_mb,max_vram_used_mb,sample_count
key,raw_memory,key-2026-04-02T06-54-54-139Z,key_raw_memory_024,runs/key/distilled/key-2026-04-02T06-54-54-139Z,24,1-25,false,false,6,,33.411,33409,1.823,8.299,248.197,278.398,95.96,109.962,29.971,44,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-55-37-692Z,key_raw_memory_025,runs/key/distilled/key-2026-04-02T06-55-37-692Z,25,1-25,false,false,6,,33.533,33532,1.816,7.27,247.739,277.992,97.014,108.391,31.206,52,4209.059,4211,34
key,raw_memory,key-2026-04-02T06-56-21-488Z,key_raw_memory_026,runs/key/distilled/key-2026-04-02T06-56-21-488Z,26,26-50,false,false,6,,33.69,33689,1.764,8.003,246.231,274.844,96.71,108.659,29.235,48,4209.235,4211,34
key,raw_memory,key-2026-04-02T06-57-05-436Z,key_raw_memory_027,runs/key/distilled/key-2026-04-02T06-57-05-436Z,27,26-50,false,false,6,,34.016,34014,1.911,9.28,245.075,274.105,97.047,108.682,30.912,49,4209.118,4211,34
key,raw_memory,key-2026-04-02T06-57-49-610Z,key_raw_memory_028,runs/key/distilled/key-2026-04-02T06-57-49-610Z,28,26-50,false,false,6,,33.957,33955,1.884,5.807,252.071,277.559,98.307,110.719,29.382,54,4209.471,4211,34
key,raw_memory,key-2026-04-02T06-58-33-802Z,key_raw_memory_029,runs/key/distilled/key-2026-04-02T06-58-33-802Z,29,26-50,false,false,6,,34.377,34376,1.907,9.668,247.057,274.883,97.307,109.029,28.171,40,4209.057,4211,35
key,raw_memory,key-2026-04-02T06-59-18-340Z,key_raw_memory_030,runs/key/distilled/key-2026-04-02T06-59-18-340Z,30,26-50,false,false,6,,34.231,34230,1.814,9.524,252.859,274.691,99.576,114.126,28.412,34,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-00-02-748Z,key_raw_memory_031,runs/key/distilled/key-2026-04-02T07-00-02-748Z,31,26-50,false,false,6,,34.182,34181,1.932,9.523,248.993,278.887,96.901,108.751,30.914,47,4209.114,4211,35
key,raw_memory,key-2026-04-02T07-00-47-102Z,key_raw_memory_032,runs/key/distilled/key-2026-04-02T07-00-47-102Z,32,26-50,false,false,6,,33.867,33866,1.887,8.936,251.103,278.277,99.125,109.794,29.882,48,4209.412,4211,34
key,raw_memory,key-2026-04-02T07-01-31-039Z,key_raw_memory_033,runs/key/distilled/key-2026-04-02T07-01-31-039Z,33,26-50,false,false,6,,33.248,33246,1.806,8.934,250.352,279.926,96.736,111.387,30.765,46,4209,4209,34
key,raw_memory,key-2026-04-02T07-02-14-319Z,key_raw_memory_034,runs/key/distilled/key-2026-04-02T07-02-14-319Z,34,26-50,false,false,6,,33.458,33457,1.948,9.666,250.776,277.316,99.776,115.562,29.303,41,4209.061,4211,33
key,raw_memory,key-2026-04-02T07-02-58-090Z,key_raw_memory_035,runs/key/distilled/key-2026-04-02T07-02-58-090Z,35,26-50,false,false,6,,33.539,33537,1.81,8.73,253.953,277.723,100.224,112.91,24.824,31,4209,4209,34
key,raw_memory,key-2026-04-02T07-03-41-691Z,key_raw_memory_036,runs/key/distilled/key-2026-04-02T07-03-41-691Z,36,26-50,false,false,6,,33.644,33643,1.771,8.166,248.181,275.996,99.098,110.178,28.588,40,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-04-25-484Z,key_raw_memory_037,runs/key/distilled/key-2026-04-02T07-04-25-484Z,37,26-50,false,false,6,,34.032,34031,1.895,10.111,248.882,275.637,99.264,110.438,30.765,48,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-05-09-792Z,key_raw_memory_038,runs/key/distilled/key-2026-04-02T07-05-09-792Z,38,26-50,false,false,6,,34.042,34041,1.855,8.532,254.068,280.055,99.67,112.274,28.971,52,4209.412,4211,34
key,raw_memory,key-2026-04-02T07-05-53-948Z,key_raw_memory_039,runs/key/distilled/key-2026-04-02T07-05-53-948Z,39,26-50,false,false,6,,33.636,33635,1.804,9.36,250.651,278.77,99.766,110.722,29.735,44,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-06-37-786Z,key_raw_memory_040,runs/key/distilled/key-2026-04-02T07-06-37-786Z,40,26-50,false,false,6,,34.263,34262,1.819,8.049,255.377,277.145,102.287,116.212,29.471,44,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-07-22-143Z,key_raw_memory_041,runs/key/distilled/key-2026-04-02T07-07-22-143Z,41,26-50,false,false,6,,33.515,33514,1.903,10.388,249.047,277.883,98.822,112.591,29.676,43,4209,4209,34
key,raw_memory,key-2026-04-02T07-08-05-921Z,key_raw_memory_042,runs/key/distilled/key-2026-04-02T07-08-05-921Z,42,26-50,false,false,6,,34.327,34325,1.744,9.175,248.241,278.387,99.388,111.158,30.771,55,4209.4,4211,35
key,raw_memory,key-2026-04-02T07-08-50-490Z,key_raw_memory_043,runs/key/distilled/key-2026-04-02T07-08-50-490Z,43,26-50,false,false,6,,34.197,34195,1.787,7.476,252.697,276.055,101.965,114.315,28.971,48,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-09-35-038Z,key_raw_memory_044,runs/key/distilled/key-2026-04-02T07-09-35-038Z,44,26-50,false,false,6,,33.966,33965,1.758,8.253,250.997,280.512,99.389,113.123,29.265,38,4209,4209,34
key,raw_memory,key-2026-04-02T07-10-19-243Z,key_raw_memory_045,runs/key/distilled/key-2026-04-02T07-10-19-243Z,45,26-50,false,false,6,,34.191,34190,1.73,8.058,250.208,280.898,99.763,113.165,29.941,48,4209.353,4211,34
key,raw_memory,key-2026-04-02T07-11-03-485Z,key_raw_memory_046,runs/key/distilled/key-2026-04-02T07-11-03-485Z,46,26-50,false,false,6,,34.533,34531,1.935,8.492,249.509,278.457,98.611,113.489,30.743,49,4209.171,4211,35
key,raw_memory,key-2026-04-02T07-11-48-040Z,key_raw_memory_047,runs/key/distilled/key-2026-04-02T07-11-48-040Z,47,26-50,false,false,6,,33.507,33506,1.786,8.502,251.658,267.227,102.294,115.712,28.265,47,4209,4209,34
key,raw_memory,key-2026-04-02T07-12-31-737Z,key_raw_memory_048,runs/key/distilled/key-2026-04-02T07-12-31-737Z,48,26-50,false,false,6,,33.658,33657,2.071,7.618,252.959,267.461,101.871,115.53,29.824,44,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-13-15-624Z,key_raw_memory_049,runs/key/distilled/key-2026-04-02T07-13-15-624Z,49,26-50,false,false,6,,33.847,33846,1.819,8.552,250.086,264.789,99.696,110.875,31.412,45,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-13-59-618Z,key_raw_memory_050,runs/key/distilled/key-2026-04-02T07-13-59-618Z,50,26-50,false,false,6,,34.462,34461,1.924,8.625,253.148,270.203,103.241,118.785,28.882,43,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-14-44-367Z,key_raw_memory_051,runs/key/distilled/key-2026-04-02T07-14-44-367Z,51,51-75,false,false,6,,34.35,34349,1.799,6.593,253.63,269.535,103.345,117.996,29.794,45,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-15-28-851Z,key_raw_memory_052,runs/key/distilled/key-2026-04-02T07-15-28-851Z,52,51-75,false,false,6,,34.121,34119,1.885,10.002,247.999,263.922,99.885,114.27,28.676,41,4209,4209,34
key,raw_memory,key-2026-04-02T07-16-12-944Z,key_raw_memory_053,runs/key/distilled/key-2026-04-02T07-16-12-944Z,53,51-75,false,false,6,,34.841,34840,1.932,9.276,251.164,265.48,101.56,114.518,30.286,42,4209.171,4211,35
key,raw_memory,key-2026-04-02T07-16-57-918Z,key_raw_memory_054,runs/key/distilled/key-2026-04-02T07-16-57-918Z,54,51-75,false,false,6,,33.853,33852,2.044,9.086,252.283,267.645,100.392,113.441,27.818,41,4209.121,4211,33
key,raw_memory,key-2026-04-02T07-17-41-927Z,key_raw_memory_055,runs/key/distilled/key-2026-04-02T07-17-41-927Z,55,51-75,false,false,6,,34.064,34063,1.867,8.735,253.977,270.461,103.401,117.848,32.029,55,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-18-26-102Z,key_raw_memory_056,runs/key/distilled/key-2026-04-02T07-18-26-102Z,56,51-75,false,false,6,,33.753,33751,2.038,8.549,254.567,269.863,104.707,118.812,28.412,49,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-19-10-068Z,key_raw_memory_057,runs/key/distilled/key-2026-04-02T07-19-10-068Z,57,51-75,false,false,6,,34.162,34161,1.814,9.91,249.45,264.832,101.532,114.801,30.371,43,4209,4209,35
key,raw_memory,key-2026-04-02T07-19-54-450Z,key_raw_memory_058,runs/key/distilled/key-2026-04-02T07-19-54-450Z,58,51-75,false,false,6,,33.825,33824,1.924,8.216,254.927,269.652,104.186,117.258,30.879,47,4209.424,4211,33
key,raw_memory,key-2026-04-02T07-20-38-540Z,key_raw_memory_059,runs/key/distilled/key-2026-04-02T07-20-38-540Z,59,51-75,false,false,6,,34.083,34082,1.841,8.322,250.439,266.172,101.507,115.575,31.412,52,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-21-22-793Z,key_raw_memory_060,runs/key/distilled/key-2026-04-02T07-21-22-793Z,60,51-75,false,false,6,,33.493,33492,1.875,8.688,249.876,264.965,103.309,113.845,28.412,41,4209,4209,34
key,raw_memory,key-2026-04-02T07-22-06-490Z,key_raw_memory_061,runs/key/distilled/key-2026-04-02T07-22-06-490Z,61,51-75,false,false,6,,33.71,33709,1.896,8.43,248.681,265.133,102.051,115.664,27.294,43,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-22-50-459Z,key_raw_memory_062,runs/key/distilled/key-2026-04-02T07-22-50-459Z,62,51-75,false,false,6,,34.18,34178,1.829,8.734,256.701,282.859,104.009,116.956,29.229,40,4209.114,4211,35
key,raw_memory,key-2026-04-02T07-23-34-842Z,key_raw_memory_063,runs/key/distilled/key-2026-04-02T07-23-34-842Z,63,51-75,false,false,6,,34.01,34009,1.877,6.621,254.934,281.492,104.444,117.26,28.382,43,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-24-19-090Z,key_raw_memory_064,runs/key/distilled/key-2026-04-02T07-24-19-090Z,64,51-75,false,false,6,,34.375,34374,1.938,7.725,251.17,282.09,101.828,113.584,30.824,45,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-25-03-685Z,key_raw_memory_065,runs/key/distilled/key-2026-04-02T07-25-03-685Z,65,51-75,false,false,6,,34.099,34097,1.842,7.716,254.607,281.074,103.858,116.568,27.971,31,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-25-47-998Z,key_raw_memory_066,runs/key/distilled/key-2026-04-02T07-25-47-998Z,66,51-75,false,false,6,,34.172,34171,1.912,8.578,257.883,281.875,106.411,122.007,29.353,45,4209.353,4211,34
key,raw_memory,key-2026-04-02T07-26-32-253Z,key_raw_memory_067,runs/key/distilled/key-2026-04-02T07-26-32-253Z,67,51-75,false,false,6,,34.263,34262,1.856,6.722,254.22,284.984,102.225,115.408,29.941,51,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-27-16-588Z,key_raw_memory_068,runs/key/distilled/key-2026-04-02T07-27-16-588Z,68,51-75,false,false,6,,33.82,33819,1.879,7.668,251.929,267.16,103.545,116.974,29,39,4209.412,4211,34
key,raw_memory,key-2026-04-02T07-28-00-489Z,key_raw_memory_069,runs/key/distilled/key-2026-04-02T07-28-00-489Z,69,51-75,false,false,6,,34.781,34780,1.929,8.285,256.927,282.078,106.474,122.359,30.029,45,4209.114,4211,35
key,raw_memory,key-2026-04-02T07-28-45-453Z,key_raw_memory_070,runs/key/distilled/key-2026-04-02T07-28-45-453Z,70,51-75,false,false,6,,34.23,34223,1.794,7.614,250.088,266.098,102.332,115.875,28.265,41,4209.294,4211,34
key,raw_memory,key-2026-04-02T07-29-29-789Z,key_raw_memory_071,runs/key/distilled/key-2026-04-02T07-29-29-789Z,71,51-75,false,false,6,,33.597,33596,1.967,9.321,256.578,283.59,106.381,121.104,28.412,52,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-30-13-636Z,key_raw_memory_072,runs/key/distilled/key-2026-04-02T07-30-13-636Z,72,51-75,false,false,6,,33.987,33986,1.854,6.926,252.056,283.063,103.422,115.916,28.941,39,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-30-57-808Z,key_raw_memory_073,runs/key/distilled/key-2026-04-02T07-30-57-808Z,73,51-75,false,false,6,,34.267,34266,1.821,9.471,259.194,286.258,107.605,123.863,29.314,44,4209.343,4211,35
key,raw_memory,key-2026-04-02T07-31-42-337Z,key_raw_memory_074,runs/key/distilled/key-2026-04-02T07-31-42-337Z,74,51-75,false,false,6,,34.355,34353,1.757,8.284,257.186,273.926,107.236,122.487,29.353,39,4209.5,4214,34
key,raw_memory,key-2026-04-02T07-32-26-892Z,key_raw_memory_075,runs/key/distilled/key-2026-04-02T07-32-26-892Z,75,51-75,false,false,6,,34.296,34295,1.853,8.184,255.556,286.242,104.72,116.645,29.294,35,4209.324,4214,34
key,raw_memory,key-2026-04-02T07-33-11-388Z,key_raw_memory_076,runs/key/distilled/key-2026-04-02T07-33-11-388Z,76,76-100,false,false,6,,34.528,34527,1.713,8.684,253.606,285.77,103.87,116.8,30.118,48,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-33-56-095Z,key_raw_memory_077,runs/key/distilled/key-2026-04-02T07-33-56-095Z,77,76-100,false,false,6,,34.384,34383,1.826,8.103,250.891,265.672,103.97,114.928,30.118,41,4209.294,4211,34
key,raw_memory,key-2026-04-02T07-34-40-737Z,key_raw_memory_078,runs/key/distilled/key-2026-04-02T07-34-40-737Z,78,76-100,false,false,6,,34.414,34413,1.78,8.398,253.906,269.379,105.824,117.936,29.382,51,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-35-25-387Z,key_raw_memory_079,runs/key/distilled/key-2026-04-02T07-35-25-387Z,79,76-100,false,false,6,,33.726,33724,1.941,6.807,252.174,268.191,104.467,116.676,28.765,36,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-36-09-087Z,key_raw_memory_080,runs/key/distilled/key-2026-04-02T07-36-09-087Z,80,76-100,false,false,6,,34.994,34993,1.86,10.294,255.561,287.883,104.999,117.351,31,49,4209,4209,35
key,raw_memory,key-2026-04-02T07-36-54-340Z,key_raw_memory_081,runs/key/distilled/key-2026-04-02T07-36-54-340Z,81,76-100,false,false,6,,34.245,34243,1.863,8.128,258.585,286.043,107.416,120.06,29.176,45,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-37-38-844Z,key_raw_memory_082,runs/key/distilled/key-2026-04-02T07-37-38-844Z,82,76-100,false,false,6,,34.284,34283,1.831,8.139,254.224,269.418,106.987,119.037,28.735,47,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-38-23-240Z,key_raw_memory_083,runs/key/distilled/key-2026-04-02T07-38-23-240Z,83,76-100,false,false,6,,34.215,34214,1.809,6.892,253.983,286.109,106.035,116.118,31.765,49,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-39-07-641Z,key_raw_memory_084,runs/key/distilled/key-2026-04-02T07-39-07-641Z,84,76-100,false,false,6,,34.652,34649,1.94,7.717,258.808,286.879,107.817,120.783,27.824,39,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-39-52-337Z,key_raw_memory_085,runs/key/distilled/key-2026-04-02T07-39-52-337Z,85,76-100,false,false,6,,34.548,34547,1.888,9.132,258.976,274.176,108.344,123.662,29.647,53,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-40-36-986Z,key_raw_memory_086,runs/key/distilled/key-2026-04-02T07-40-36-986Z,86,76-100,false,false,6,,34.877,34876,1.863,8.882,258.503,285.504,109.41,125.405,29.857,45,4209.057,4211,35
key,raw_memory,key-2026-04-02T07-41-22-085Z,key_raw_memory_087,runs/key/distilled/key-2026-04-02T07-41-22-085Z,87,76-100,false,false,6,,34.161,34160,1.842,7.131,253.328,270.734,105.281,119.703,29.515,42,4209.121,4211,33
key,raw_memory,key-2026-04-02T07-42-06-495Z,key_raw_memory_088,runs/key/distilled/key-2026-04-02T07-42-06-495Z,88,76-100,false,false,6,,34.405,34403,1.686,6.791,253.611,269.539,106.498,118.189,29.382,40,4209,4209,34
key,raw_memory,key-2026-04-02T07-42-51-124Z,key_raw_memory_089,runs/key/distilled/key-2026-04-02T07-42-51-124Z,89,76-100,false,false,6,,35.188,35187,1.88,10.005,254.594,271.277,104.618,118.804,30.714,50,4209.114,4211,35
key,raw_memory,key-2026-04-02T07-43-36-398Z,key_raw_memory_090,runs/key/distilled/key-2026-04-02T07-43-36-398Z,90,76-100,false,false,6,,34.333,34332,1.836,9.034,254.806,271.652,106.265,120.164,29.909,47,4209.364,4211,33
key,raw_memory,key-2026-04-02T07-44-20-891Z,key_raw_memory_091,runs/key/distilled/key-2026-04-02T07-44-20-891Z,91,76-100,false,false,6,,34.955,34954,1.716,8.645,254.746,271.691,106.808,120.453,29.2,47,4209.343,4211,35
key,raw_memory,key-2026-04-02T07-45-06-144Z,key_raw_memory_092,runs/key/distilled/key-2026-04-02T07-45-06-144Z,92,76-100,false,false,6,,34.415,34414,1.942,8.17,261.609,288.465,111.041,126.103,29.147,41,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-45-50-735Z,key_raw_memory_093,runs/key/distilled/key-2026-04-02T07-45-50-735Z,93,76-100,false,false,6,,34.995,34994,1.677,7.741,254.889,288.176,106.167,119.347,28.514,38,4209,4209,35
key,raw_memory,key-2026-04-02T07-46-35-764Z,key_raw_memory_094,runs/key/distilled/key-2026-04-02T07-46-35-764Z,94,76-100,false,false,6,,34.848,34847,1.76,8.122,259.662,291.125,108.768,122.133,30,59,4209,4209,34
key,raw_memory,key-2026-04-02T07-47-20-794Z,key_raw_memory_095,runs/key/distilled/key-2026-04-02T07-47-20-794Z,95,76-100,false,false,6,,34.141,34140,1.828,6.497,257.482,272.684,108.597,119.337,30.206,46,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-48-05-141Z,key_raw_memory_096,runs/key/distilled/key-2026-04-02T07-48-05-141Z,96,76-100,false,false,6,,34.269,34268,1.595,6.44,258.113,279.016,114.001,127.378,29.176,52,4209,4209,34
key,raw_memory,key-2026-04-02T07-48-49-590Z,key_raw_memory_097,runs/key/distilled/key-2026-04-02T07-48-49-590Z,97,76-100,false,false,6,,34.181,34180,1.83,7.213,260.955,290.227,108.786,122.793,30.265,49,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-49-33-991Z,key_raw_memory_098,runs/key/distilled/key-2026-04-02T07-49-33-991Z,98,76-100,false,false,6,,34.814,34813,1.901,7.667,258.082,279.566,113.98,127.861,29.114,40,4209.114,4211,35
key,raw_memory,key-2026-04-02T07-50-18-741Z,key_raw_memory_099,runs/key/distilled/key-2026-04-02T07-50-18-741Z,99,76-100,false,false,6,,34.805,34804,1.723,6.69,262.993,280.891,112.481,129.331,29.029,54,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-51-03-663Z,key_raw_memory_100,runs/key/distilled/key-2026-04-02T07-51-03-663Z,100,76-100,false,false,6,,34.784,34783,1.89,7.514,263.56,289.234,113.7,127.61,28.971,46,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-51-48-650Z,key_raw_memory_101,runs/key/distilled/key-2026-04-02T07-51-48-650Z,101,101-125,false,false,6,,34.875,34874,1.7,6.344,260.159,293.188,109.046,121.864,29.647,49,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-52-33-594Z,key_raw_memory_102,runs/key/distilled/key-2026-04-02T07-52-33-594Z,102,101-125,false,false,6,,35.241,35240,1.937,10.693,262.413,290.328,111.458,125.867,28.75,42,4209.056,4211,36
key,raw_memory,key-2026-04-02T07-53-19-055Z,key_raw_memory_103,runs/key/distilled/key-2026-04-02T07-53-19-055Z,103,101-125,false,false,6,,34.735,34734,1.895,7.118,263.063,290.293,112.451,127.605,29.059,37,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-54-03-940Z,key_raw_memory_104,runs/key/distilled/key-2026-04-02T07-54-03-940Z,104,101-125,false,false,6,,34.417,34416,1.814,6.413,264.764,290.598,112.865,128.685,31.706,43,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-54-48-490Z,key_raw_memory_105,runs/key/distilled/key-2026-04-02T07-54-48-490Z,105,101-125,false,false,6,,34.538,34537,1.869,9.272,264.985,292.098,113.11,127.568,30.265,42,4209.059,4211,34
key,raw_memory,key-2026-04-02T07-55-33-040Z,key_raw_memory_106,runs/key/distilled/key-2026-04-02T07-55-33-040Z,106,101-125,false,false,6,,34.796,34795,1.715,8.937,264.917,290.68,112.777,129.66,29.857,52,4209.057,4211,35
key,raw_memory,key-2026-04-02T07-56-17-989Z,key_raw_memory_107,runs/key/distilled/key-2026-04-02T07-56-17-989Z,107,101-125,false,false,6,,34.362,34361,1.702,5.948,260.441,275.285,110.808,121.989,29.235,41,4209.176,4211,34
key,raw_memory,key-2026-04-02T07-57-02-492Z,key_raw_memory_108,runs/key/distilled/key-2026-04-02T07-57-02-492Z,108,101-125,false,false,6,,35.188,35187,1.776,8.554,257.785,273.473,110.756,123.287,28.886,52,4209.286,4211,35
key,raw_memory,key-2026-04-02T07-57-47-841Z,key_raw_memory_109,runs/key/distilled/key-2026-04-02T07-57-47-841Z,109,101-125,false,false,6,,34.897,34895,1.867,7.322,259.2,293.043,110.183,123.346,30,43,4209.118,4211,34
key,raw_memory,key-2026-04-02T07-58-32-736Z,key_raw_memory_110,runs/key/distilled/key-2026-04-02T07-58-32-736Z,110,101-125,false,false,6,,34.697,34696,1.641,8.937,261.682,290.43,112.74,126.419,28.647,49,4209.235,4211,34
key,raw_memory,key-2026-04-02T07-59-17-441Z,key_raw_memory_111,runs/key/distilled/key-2026-04-02T07-59-17-441Z,111,101-125,false,false,6,,34.942,34939,1.944,9.38,258.065,274.145,109.191,120.539,29.571,48,4209.171,4211,35
key,raw_memory,key-2026-04-02T08-00-02-586Z,key_raw_memory_112,runs/key/distilled/key-2026-04-02T08-00-02-586Z,112,101-125,false,false,6,,34.583,34582,1.739,6.396,265.102,292.574,115.041,129.485,30.176,48,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-00-47-328Z,key_raw_memory_113,runs/key/distilled/key-2026-04-02T08-00-47-328Z,113,101-125,false,false,6,,35.197,35196,1.814,8.541,258.301,274.637,110.265,124.002,29.914,46,4209.886,4214,35
key,raw_memory,key-2026-04-02T08-01-32-550Z,key_raw_memory_114,runs/key/distilled/key-2026-04-02T08-01-32-550Z,114,101-125,false,false,6,,34.826,34825,1.728,6.393,260.854,283.285,115.157,131.137,31.118,51,4209.059,4211,34
key,raw_memory,key-2026-04-02T08-02-17-495Z,key_raw_memory_115,runs/key/distilled/key-2026-04-02T08-02-17-495Z,115,101-125,false,false,6,,34.362,34361,1.984,9.27,260.288,277.105,113.868,123.995,29.324,39,4209.059,4211,34
key,raw_memory,key-2026-04-02T08-03-01-999Z,key_raw_memory_116,runs/key/distilled/key-2026-04-02T08-03-01-999Z,116,101-125,false,false,6,,35.393,35391,1.866,11.234,262.432,276.809,112.177,124.047,27.914,44,4209.171,4211,35
key,raw_memory,key-2026-04-02T08-03-47-586Z,key_raw_memory_117,runs/key/distilled/key-2026-04-02T08-03-47-586Z,117,101-125,false,false,6,,34.883,34882,1.784,5.62,264.423,281.191,114.792,130.909,29.412,46,4209.176,4211,34
key,raw_memory,key-2026-04-02T08-04-32-519Z,key_raw_memory_118,runs/key/distilled/key-2026-04-02T08-04-32-519Z,118,101-125,false,false,6,,35.055,35054,1.686,8.549,262.779,278.418,112.576,125.523,29.118,43,4209.294,4211,34
key,raw_memory,key-2026-04-02T08-05-17-792Z,key_raw_memory_119,runs/key/distilled/key-2026-04-02T08-05-17-792Z,119,101-125,false,false,6,,34.419,34418,1.784,7.413,259.823,276.094,111.186,124.728,29.676,39,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-06-02-287Z,key_raw_memory_120,runs/key/distilled/key-2026-04-02T08-06-02-287Z,120,101-125,false,false,6,,35.581,35580,1.946,9.468,261.803,277.211,112.584,124.471,29.057,48,4209.057,4211,35
key,raw_memory,key-2026-04-02T08-06-47-985Z,key_raw_memory_121,runs/key/distilled/key-2026-04-02T08-06-47-985Z,121,101-125,false,false,6,,34.997,34996,1.779,6.462,268.907,296.484,115.915,130.995,30,46,4209.235,4211,34
key,raw_memory,key-2026-04-02T08-07-32-990Z,key_raw_memory_122,runs/key/distilled/key-2026-04-02T08-07-32-990Z,122,101-125,false,false,6,,35.048,35046,1.965,9.673,263.026,279.273,115.357,129.786,29.543,47,4209.057,4211,35
key,raw_memory,key-2026-04-02T08-08-18-138Z,key_raw_memory_123,runs/key/distilled/key-2026-04-02T08-08-18-138Z,123,101-125,false,false,6,,35.04,35038,1.789,6.676,263.41,281.758,116.543,132.096,30.303,46,4209.061,4211,33
key,raw_memory,key-2026-04-02T08-09-03-144Z,key_raw_memory_124,runs/key/distilled/key-2026-04-02T08-09-03-144Z,124,101-125,false,false,6,,34.786,34785,1.723,6.828,266.846,296.125,115.347,129.731,30.324,72,4209.176,4211,34
key,raw_memory,key-2026-04-02T08-09-48-090Z,key_raw_memory_125,runs/key/distilled/key-2026-04-02T08-09-48-090Z,125,101-125,false,false,6,,35.038,35036,1.71,7.296,268.354,291.605,120.765,137.11,30.735,43,4209.118,4211,34
key,raw_memory,key-2026-04-02T08-10-33-138Z,key_raw_memory_126,runs/key/distilled/key-2026-04-02T08-10-33-138Z,126,126-150,false,false,6,,34.937,34936,1.751,7.422,262.125,276.352,113.428,125.891,29.412,39,4209.176,4211,34
key,raw_memory,key-2026-04-02T08-11-18-264Z,key_raw_memory_127,runs/key/distilled/key-2026-04-02T08-11-18-264Z,127,126-150,false,false,6,,34.556,34555,1.813,7.435,259.958,277.133,111.832,125.885,30.206,52,4209.176,4211,34
key,raw_memory,key-2026-04-02T08-12-02-902Z,key_raw_memory_128,runs/key/distilled/key-2026-04-02T08-12-02-902Z,128,126-150,false,false,6,,35.125,35117,1.754,5.812,259.055,275.922,112.509,126.012,29.061,44,4209.303,4211,33
key,raw_memory,key-2026-04-02T08-12-48-189Z,key_raw_memory_129,runs/key/distilled/key-2026-04-02T08-12-48-189Z,129,126-150,false,false,6,,35.114,35113,1.806,8.89,263.398,297.047,114.346,127.876,28.6,39,4209.057,4211,35
key,raw_memory,key-2026-04-02T08-13-33-438Z,key_raw_memory_130,runs/key/distilled/key-2026-04-02T08-13-33-438Z,130,126-150,false,false,6,,34.96,34958,1.745,7.077,260.514,276.004,113.989,125.741,28.559,39,4209.206,4214,34
key,raw_memory,key-2026-04-02T08-14-18-294Z,key_raw_memory_131,runs/key/distilled/key-2026-04-02T08-14-18-294Z,131,126-150,false,false,6,,34.807,34806,1.718,6.252,270.873,299.027,118.133,133.382,29.941,47,4209.471,4211,34
key,raw_memory,key-2026-04-02T08-15-03-290Z,key_raw_memory_132,runs/key/distilled/key-2026-04-02T08-15-03-290Z,132,126-150,false,false,6,,34.833,34832,1.74,5.98,266.131,284.527,116.822,132.84,29.471,45,4209,4209,34
key,raw_memory,key-2026-04-02T08-15-48-240Z,key_raw_memory_133,runs/key/distilled/key-2026-04-02T08-15-48-240Z,133,126-150,false,false,6,,35.197,35196,1.719,8.495,262.506,277.934,114.248,125.241,30.824,48,4209.118,4211,34
